datetime,symbol,open,high,low,close,volume
2026-05-28 12:25:00,OANDA:BCOUSD,96.404,96.564,96.248,96.564,1069.0
2026-05-28 12:30:00,OANDA:BCOUSD,96.554,96.554,96.166,96.186,679.0
2026-05-28 12:35:00,OANDA:BCOUSD,96.17,96.29,95.994,96.242,572.0
2026-05-28 12:40:00,OANDA:BCOUSD,96.228,96.47,96.217,96.44,580.0
2026-05-28 12:45:00,OANDA:BCOUSD,96.434,96.516,96.356,96.512,374.0
2026-05-28 12:50:00,OANDA:BCOUSD,96.5,96.5,96.274,96.47,496.0
2026-05-28 12:55:00,OANDA:BCOUSD,96.475,96.562,96.314,96.35,314.0
2026-05-28 13:00:00,OANDA:BCOUSD,96.345,96.712,96.262,96.562,524.0
2026-05-28 13:05:00,OANDA:BCOUSD,96.556,96.608,96.37,96.49,507.0
2026-05-28 13:10:00,OANDA:BCOUSD,96.52,96.54,96.178,96.184,449.0
2026-05-28 13:15:00,OANDA:BCOUSD,96.178,96.432,95.558,95.692,917.0
2026-05-28 13:20:00,OANDA:BCOUSD,95.702,95.826,95.382,95.48,651.0
2026-05-28 13:25:00,OANDA:BCOUSD,95.484,95.79,95.397,95.738,595.0
2026-05-28 13:30:00,OANDA:BCOUSD,95.732,95.852,95.654,95.732,393.0
2026-05-28 13:35:00,OANDA:BCOUSD,95.737,95.826,95.608,95.628,433.0
2026-05-28 13:40:00,OANDA:BCOUSD,95.624,95.752,95.25,95.286,483.0
2026-05-28 13:45:00,OANDA:BCOUSD,95.292,95.292,94.904,95.038,706.0
2026-05-28 13:50:00,OANDA:BCOUSD,95.022,95.1,94.826,95.068,663.0
2026-05-28 13:55:00,OANDA:BCOUSD,95.064,95.064,94.778,94.98,565.0
2026-05-28 14:00:00,OANDA:BCOUSD,94.99,95.332,94.949,95.228,562.0
2026-05-28 14:05:00,OANDA:BCOUSD,95.224,95.636,95.198,95.46,569.0
2026-05-28 14:10:00,OANDA:BCOUSD,95.45,95.606,95.372,95.57,381.0
2026-05-28 14:15:00,OANDA:BCOUSD,95.579,95.688,95.44,95.61,422.0
2026-05-28 14:20:00,OANDA:BCOUSD,95.616,95.678,95.476,95.552,364.0
2026-05-28 14:25:00,OANDA:BCOUSD,95.558,95.79,95.516,95.682,371.0
2026-05-28 14:30:00,OANDA:BCOUSD,95.676,95.708,95.537,95.552,286.0
2026-05-28 14:35:00,OANDA:BCOUSD,95.557,95.696,95.506,95.624,273.0
2026-05-28 14:40:00,OANDA:BCOUSD,95.609,95.728,95.582,95.656,221.0
2026-05-28 14:45:00,OANDA:BCOUSD,95.624,95.706,95.478,95.51,295.0
2026-05-28 14:50:00,OANDA:BCOUSD,95.515,95.654,95.422,95.55,382.0
2026-05-28 14:55:00,OANDA:BCOUSD,95.546,95.628,95.51,95.608,345.0
2026-05-28 15:00:00,OANDA:BCOUSD,95.612,95.716,95.576,95.674,297.0
2026-05-28 15:05:00,OANDA:BCOUSD,95.684,95.684,95.416,95.628,413.0
2026-05-28 15:10:00,OANDA:BCOUSD,95.632,96.14,95.622,95.85,946.0
2026-05-28 15:15:00,OANDA:BCOUSD,95.844,96.114,95.508,95.838,897.0
2026-05-28 15:20:00,OANDA:BCOUSD,95.834,95.9,95.559,95.72,855.0
2026-05-28 15:25:00,OANDA:BCOUSD,95.714,96.014,95.652,95.91,1391.0
2026-05-28 15:30:00,OANDA:BCOUSD,95.92,96.314,95.916,96.304,438.0
2026-05-28 15:35:00,OANDA:BCOUSD,96.282,96.484,96.262,96.416,369.0
2026-05-28 15:40:00,OANDA:BCOUSD,96.406,96.49,96.318,96.334,247.0
2026-05-28 15:45:00,OANDA:BCOUSD,96.328,96.38,96.256,96.286,221.0
2026-05-28 15:50:00,OANDA:BCOUSD,96.292,96.302,96.198,96.23,188.0
2026-05-28 15:55:00,OANDA:BCOUSD,96.224,96.26,96.132,96.23,209.0
2026-05-28 16:00:00,OANDA:BCOUSD,96.244,96.342,96.116,96.214,178.0
2026-05-28 16:05:00,OANDA:BCOUSD,96.224,96.224,96.136,96.182,81.0
2026-05-28 16:10:00,OANDA:BCOUSD,96.176,96.208,96.099,96.114,110.0
2026-05-28 16:15:00,OANDA:BCOUSD,96.12,96.212,96.114,96.146,70.0
2026-05-28 16:20:00,OANDA:BCOUSD,96.134,96.238,96.114,96.196,124.0
2026-05-28 16:25:00,OANDA:BCOUSD,96.18,96.278,96.17,96.278,165.0
2026-05-28 16:30:00,OANDA:BCOUSD,96.284,96.294,96.0,96.077,246.0
2026-05-28 16:35:00,OANDA:BCOUSD,96.066,96.174,96.04,96.148,201.0
2026-05-28 16:40:00,OANDA:BCOUSD,96.144,96.262,96.128,96.22,229.0
2026-05-28 16:45:00,OANDA:BCOUSD,96.232,96.32,96.2,96.262,186.0
2026-05-28 16:50:00,OANDA:BCOUSD,96.272,96.38,96.184,96.314,227.0
2026-05-28 16:55:00,OANDA:BCOUSD,96.324,96.52,96.324,96.52,322.0
2026-05-28 17:00:00,OANDA:BCOUSD,96.514,96.686,96.478,96.51,290.0
